paralog_pair,gene_A,gene_B,n_cell_lines_scored,scored_in_PC9,scored_in_HeLa,prediction_PC9,prediction_HeLa
OR10K1_OR10X1,OR10K1,OR10X1,2,TRUE,TRUE,0.044745546,0.084504768
OR10K1_OR10Z1,OR10K1,OR10Z1,2,TRUE,TRUE,0.047672182,0.07190308
OR10K2_OR10R2,OR10K2,OR10R2,2,TRUE,TRUE,0.041584119,0.046785261
OR10K2_OR10T2,OR10K2,OR10T2,2,TRUE,TRUE,0.041850753,0.063242942
OR10K2_OR10X1,OR10K2,OR10X1,2,TRUE,TRUE,0.042808563,0.071118243
OR10K2_OR10Z1,OR10K2,OR10Z1,2,TRUE,TRUE,0.041989643,0.055463351
OR10Q1_OR10V1,OR10Q1,OR10V1,2,TRUE,TRUE,0.064206019,0.051081084
OR10Q1_OR10W1,OR10Q1,OR10W1,2,TRUE,TRUE,0.061542787,0.04870661
OR10R2_OR10T2,OR10R2,OR10T2,2,TRUE,TRUE,0.045700096,0.060926277
OR10R2_OR10X1,OR10R2,OR10X1,2,TRUE,TRUE,0.045459833,0.072809741
OR10R2_OR10Z1,OR10R2,OR10Z1,2,TRUE,TRUE,0.041916322,0.04751578
OR10T2_OR10X1,OR10T2,OR10X1,2,TRUE,TRUE,0.050832428,0.146805614
OR10T2_OR10Z1,OR10T2,OR10Z1,2,TRUE,TRUE,0.041862093,0.075941846
OR10V1_OR10W1,OR10V1,OR10W1,2,TRUE,TRUE,0.063511938,0.048965391
OR10X1_OR10Z1,OR10X1,OR10Z1,2,TRUE,TRUE,0.042808563,0.083176568
OR11G2_OR11H1,OR11G2,OR11H1,1,TRUE,FALSE,0.046755675,
OR11G2_OR11H12,OR11G2,OR11H12,1,TRUE,FALSE,0.048389245,
OR11G2_OR11H2,OR11G2,OR11H2,1,TRUE,FALSE,0.048389245,
OR11G2_OR11H4,OR11G2,OR11H4,2,TRUE,TRUE,0.04659503,0.048361327
OR11G2_OR11H6,OR11G2,OR11H6,2,TRUE,TRUE,0.046690352,0.047983196
OR11H1_OR11H12,OR11H1,OR11H12,1,TRUE,FALSE,0.096356146,
OR11H1_OR11H2,OR11H1,OR11H2,1,TRUE,FALSE,0.09550716,
OR11H1_OR11H4,OR11H1,OR11H4,2,TRUE,TRUE,0.048938848,0.051932167
OR11H1_OR11H6,OR11H1,OR11H6,2,TRUE,TRUE,0.04822534,0.05431015
OR11H2_OR11H12,OR11H2,OR11H12,1,TRUE,FALSE,0.092678122,
OR11H2_OR11H4,OR11H2,OR11H4,2,TRUE,TRUE,0.049345568,0.051723834
OR11H2_OR11H6,OR11H2,OR11H6,2,TRUE,TRUE,0.048968289,0.052628856
OR11H4_OR11H12,OR11H4,OR11H12,2,TRUE,TRUE,0.049345568,0.05173517
OR11H4_OR11H6,OR11H4,OR11H6,2,TRUE,TRUE,0.052460819,0.051494036
OR11H6_OR11H12,OR11H6,OR11H12,2,TRUE,TRUE,0.049029876,0.052757062
OR12D2_OR12D3,OR12D2,OR12D3,2,TRUE,TRUE,0.070059791,0.078890786
OR13A1_OR13G1,OR13A1,OR13G1,2,TRUE,TRUE,0.023965308,0.024766663
OR13C2_OR13C3,OR13C2,OR13C3,2,TRUE,TRUE,0.040093992,0.049032968
OR13C2_OR13C4,OR13C2,OR13C4,2,TRUE,TRUE,0.047323685,0.052534945
OR13C2_OR13C5,OR13C2,OR13C5,2,TRUE,TRUE,0.080754198,0.136036456
OR13C2_OR13C8,OR13C2,OR13C8,2,TRUE,TRUE,0.043973472,0.047345012
OR13C2_OR13C9,OR13C2,OR13C9,1,TRUE,FALSE,0.102086902,
OR13C2_OR13D1,OR13C2,OR13D1,2,TRUE,TRUE,0.041860074,0.104258701
OR13C2_OR13F1,OR13C2,OR13F1,2,TRUE,TRUE,0.043204684,0.072962269
OR13C2_OR13J1,OR13C2,OR13J1,2,TRUE,TRUE,0.000347707,0.062910795
OR13C3_OR13C4,OR13C3,OR13C4,2,TRUE,TRUE,0.050278317,0.050893139
OR13C3_OR13C5,OR13C3,OR13C5,2,TRUE,TRUE,0.040504437,0.051824164
OR13C3_OR13C8,OR13C3,OR13C8,2,TRUE,TRUE,0.042058326,0.0431928
OR13C3_OR13C9,OR13C3,OR13C9,2,TRUE,TRUE,0.040649544,0.049781267
OR13C3_OR13D1,OR13C3,OR13D1,2,TRUE,TRUE,0.043193348,0.06249712
OR13C3_OR13F1,OR13C3,OR13F1,2,TRUE,TRUE,0.04062764,0.050629981
OR13C3_OR13J1,OR13C3,OR13J1,2,TRUE,TRUE,4.32E-05,0.066473581
OR13C4_OR13C5,OR13C4,OR13C5,2,TRUE,TRUE,0.047740351,0.050935097
OR13C4_OR13C8,OR13C4,OR13C8,2,TRUE,TRUE,0.043973472,0.047345012
OR13C4_OR13C9,OR13C4,OR13C9,2,TRUE,TRUE,0.047521334,0.053208783
OR13C4_OR13D1,OR13C4,OR13D1,2,TRUE,TRUE,0.041855942,0.053659022
OR13C4_OR13F1,OR13C4,OR13F1,2,TRUE,TRUE,0.043204684,0.049553681
OR13C4_OR13J1,OR13C4,OR13J1,2,TRUE,TRUE,0.000326079,0.042895611
OR13C5_OR13C8,OR13C5,OR13C8,2,TRUE,TRUE,0.043967251,0.042927317
OR13C5_OR13C9,OR13C5,OR13C9,2,TRUE,TRUE,0.070134237,0.139292762
OR13C5_OR13D1,OR13C5,OR13D1,2,TRUE,TRUE,0.041855942,0.102868602
OR13C5_OR13F1,OR13C5,OR13F1,2,TRUE,TRUE,0.044431537,0.059609927
OR13C5_OR13J1,OR13C5,OR13J1,2,TRUE,TRUE,0.000347707,0.111029163
OR13C8_OR13C9,OR13C8,OR13C9,2,TRUE,TRUE,0.044587787,0.047671627
OR13C8_OR13D1,OR13C8,OR13D1,2,TRUE,TRUE,0.043100305,0.042163946
OR13C8_OR13F1,OR13C8,OR13F1,2,TRUE,TRUE,0.044449046,0.049509913
OR13C8_OR13J1,OR13C8,OR13J1,2,TRUE,TRUE,0.00101318,0.0444493
OR13C9_OR13D1,OR13C9,OR13D1,2,TRUE,TRUE,0.040630654,0.107513346
OR13C9_OR13F1,OR13C9,OR13F1,2,TRUE,TRUE,0.043322969,0.076209798
OR13C9_OR13J1,OR13C9,OR13J1,2,TRUE,TRUE,0.001374582,0.073332459
OR13D1_OR13F1,OR13D1,OR13F1,2,TRUE,TRUE,0.040629093,0.067403518
OR13D1_OR13J1,OR13D1,OR13J1,2,TRUE,TRUE,0.000600796,0.171188295
OR13F1_OR13J1,OR13F1,OR13J1,2,TRUE,TRUE,0.000881634,0.066638127
OR14A16_OR14C36,OR14A16,OR14C36,2,TRUE,TRUE,0.046206411,0.07843972
OR14A16_OR14J1,OR14A16,OR14J1,2,TRUE,TRUE,0.047174402,0.04973311
OR14A16_OR14K1,OR14A16,OR14K1,2,TRUE,TRUE,0.049644291,0.069773152
OR14A2_OR14A16,OR14A2,OR14A16,2,TRUE,TRUE,0.052615702,0.122047991
OR14A2_OR14C36,OR14A2,OR14C36,2,TRUE,TRUE,0.048528038,0.064814351
OR14A2_OR14J1,OR14A2,OR14J1,2,TRUE,TRUE,0.050041653,0.046447512
OR14A2_OR14K1,OR14A2,OR14K1,1,FALSE,TRUE,,0.083271123
OR14C36_OR14J1,OR14C36,OR14J1,2,TRUE,TRUE,0.043846101,0.041830394
OR14C36_OR14K1,OR14C36,OR14K1,2,TRUE,TRUE,0.047321111,0.064567499
OR14J1_OR14K1,OR14J1,OR14K1,2,TRUE,TRUE,0.050023329,0.049866814
OR1A1_OR1A2,OR1A1,OR1A2,2,TRUE,TRUE,0.085759938,0.080493391
OR1C1_OR1D2,OR1C1,OR1D2,2,TRUE,TRUE,0.002374146,0.025238752
OR1C1_OR1D5,OR1C1,OR1D5,2,TRUE,TRUE,0.001868741,0.014398777
OR1C1_OR1G1,OR1C1,OR1G1,2,TRUE,TRUE,0.00373145,0.01440295
OR1C1_OR1I1,OR1C1,OR1I1,2,TRUE,TRUE,0.02331865,0.012593567
OR1C1_OR1M1,OR1C1,OR1M1,2,TRUE,TRUE,0.028436709,0.010398388
OR1C1_OR1N1,OR1C1,OR1N1,2,TRUE,TRUE,0.003409796,0.104352571
OR1C1_OR1N2,OR1C1,OR1N2,2,TRUE,TRUE,0.000378951,0.051719189
OR1C1_OR1S1,OR1C1,OR1S1,2,TRUE,TRUE,0.006770585,0.017624639
OR1C1_OR1S2,OR1C1,OR1S2,2,TRUE,TRUE,0.00346453,0.014073245
OR1D2_OR1D5,OR1D2,OR1D5,2,TRUE,TRUE,0.072429463,0.110086538
OR1D2_OR1G1,OR1D2,OR1G1,2,TRUE,TRUE,0.054468971,0.064870603
OR1D2_OR1I1,OR1D2,OR1I1,2,TRUE,TRUE,0.065523103,0.073377125
OR1D2_OR1M1,OR1D2,OR1M1,2,TRUE,TRUE,0.077531755,0.060744803
OR1D2_OR1N1,OR1D2,OR1N1,2,TRUE,TRUE,0.04956238,0.132018283
OR1D2_OR1N2,OR1D2,OR1N2,2,TRUE,TRUE,0.043802034,0.131695971
OR1D2_OR1S1,OR1D2,OR1S1,2,TRUE,TRUE,0.055661302,0.080904
OR1D2_OR1S2,OR1D2,OR1S2,2,TRUE,TRUE,0.049183171,0.065639317
OR1D5_OR1G1,OR1D5,OR1G1,2,TRUE,TRUE,0.051152069,0.057940461
OR1D5_OR1I1,OR1D5,OR1I1,2,TRUE,TRUE,0.068260588,0.068493538
OR1D5_OR1M1,OR1D5,OR1M1,2,TRUE,TRUE,0.080426887,0.076868869
OR1D5_OR1N1,OR1D5,OR1N1,2,TRUE,TRUE,0.0498471,0.162443757
OR1D5_OR1N2,OR1D5,OR1N2,2,TRUE,TRUE,0.043061983,0.0995709
OR1D5_OR1S1,OR1D5,OR1S1,2,TRUE,TRUE,0.053617518,0.089717776
OR1D5_OR1S2,OR1D5,OR1S2,2,TRUE,TRUE,0.05143759,0.085189849
OR1E1_OR1E2,OR1E1,OR1E2,2,TRUE,TRUE,0.07875368,0.147992566
OR1E1_OR1J1,OR1E1,OR1J1,2,TRUE,TRUE,0.04268422,0.09507148
OR1E1_OR1J2,OR1E1,OR1J2,2,TRUE,TRUE,0.042070728,0.178958088
OR1E1_OR1J4,OR1E1,OR1J4,2,TRUE,TRUE,0.09328492,0.09386941
OR1E2_OR1J1,OR1E2,OR1J1,2,TRUE,TRUE,0.046068579,0.126734391
OR1E2_OR1J2,OR1E2,OR1J2,2,TRUE,TRUE,0.043265495,0.173096851
OR1E2_OR1J4,OR1E2,OR1J4,2,TRUE,TRUE,0.037675738,0.12101572
OR1G1_OR1I1,OR1G1,OR1I1,2,TRUE,TRUE,0.070317507,0.052432325
OR1G1_OR1M1,OR1G1,OR1M1,2,TRUE,TRUE,0.075587384,0.051990576
OR1G1_OR1N1,OR1G1,OR1N1,2,TRUE,TRUE,0.046959486,0.116944052
OR1G1_OR1N2,OR1G1,OR1N2,2,TRUE,TRUE,0.041557647,0.078128032
OR1G1_OR1S1,OR1G1,OR1S1,2,TRUE,TRUE,0.050944317,0.054471958
OR1G1_OR1S2,OR1G1,OR1S2,2,TRUE,TRUE,0.050764069,0.043503944
OR1I1_OR1M1,OR1I1,OR1M1,2,TRUE,TRUE,0.164042771,0.050044768
OR1I1_OR1N1,OR1I1,OR1N1,2,TRUE,TRUE,0.058374953,0.112696506
OR1I1_OR1N2,OR1I1,OR1N2,2,TRUE,TRUE,0.058808852,0.103648454
OR1I1_OR1S1,OR1I1,OR1S1,2,TRUE,TRUE,0.103997581,0.07334327
OR1I1_OR1S2,OR1I1,OR1S2,2,TRUE,TRUE,0.089374825,0.062495768
OR1J1_OR1J2,OR1J1,OR1J2,2,TRUE,TRUE,0.050831087,0.12988396
OR1J1_OR1J4,OR1J1,OR1J4,2,TRUE,TRUE,0.056809239,0.110935032
OR1J2_OR1J4,OR1J2,OR1J4,2,TRUE,TRUE,0.055855718,0.126199424
OR1K1_OR1L1,OR1K1,OR1L1,2,TRUE,TRUE,0.045601428,0.178522572
OR1K1_OR1L3,OR1K1,OR1L3,2,TRUE,TRUE,0.044471163,0.124310561
OR1K1_OR1L4,OR1K1,OR1L4,2,TRUE,TRUE,0.046562307,0.125474349
OR1K1_OR1L6,OR1K1,OR1L6,2,TRUE,TRUE,0.04382398,0.143847048
OR1K1_OR1L8,OR1K1,OR1L8,2,TRUE,TRUE,0.001216061,0.098392904
OR1K1_OR1Q1,OR1K1,OR1Q1,2,TRUE,TRUE,0.045587808,0.122148566
OR1L1_OR1L3,OR1L1,OR1L3,2,TRUE,TRUE,0.053288933,0.179231614
OR1L1_OR1L4,OR1L1,OR1L4,2,TRUE,TRUE,0.047985271,0.179658368
OR1L1_OR1L6,OR1L1,OR1L6,2,TRUE,TRUE,0.048426885,0.209658951
OR1L1_OR1L8,OR1L1,OR1L8,2,TRUE,TRUE,0.003154811,0.178731129
OR1L1_OR1Q1,OR1L1,OR1Q1,2,TRUE,TRUE,0.042622603,0.176671296
OR1L3_OR1L4,OR1L3,OR1L4,2,TRUE,TRUE,0.044363294,0.128588542
OR1L3_OR1L6,OR1L3,OR1L6,2,TRUE,TRUE,0.043351661,0.147134081
OR1L3_OR1L8,OR1L3,OR1L8,2,TRUE,TRUE,0.001436329,0.115173772
OR1L3_OR1Q1,OR1L3,OR1Q1,2,TRUE,TRUE,0.043673806,0.12310344
OR1L4_OR1L6,OR1L4,OR1L6,2,TRUE,TRUE,0.076608233,0.154834762
OR1L4_OR1L8,OR1L4,OR1L8,2,TRUE,TRUE,0.002103295,0.101213269
OR1L4_OR1Q1,OR1L4,OR1Q1,2,TRUE,TRUE,0.044317238,0.124112204
OR1L6_OR1L8,OR1L6,OR1L8,2,TRUE,TRUE,0.001676457,0.13110581
OR1L6_OR1Q1,OR1L6,OR1Q1,2,TRUE,TRUE,0.042199668,0.153795466
OR1L8_OR1Q1,OR1L8,OR1Q1,2,TRUE,TRUE,0.001329014,0.089453667
OR1M1_OR1N1,OR1M1,OR1N1,2,TRUE,TRUE,0.065839164,0.108190596
OR1M1_OR1N2,OR1M1,OR1N2,2,TRUE,TRUE,0.059881274,0.081425563
OR1M1_OR1S1,OR1M1,OR1S1,2,TRUE,TRUE,0.115113705,0.074837595
OR1M1_OR1S2,OR1M1,OR1S2,2,TRUE,TRUE,0.102561377,0.062240914
OR1N1_OR1N2,OR1N1,OR1N2,2,TRUE,TRUE,0.045037974,0.179847926
OR1N1_OR1S1,OR1N1,OR1S1,2,TRUE,TRUE,0.049178291,0.133749261
OR1N1_OR1S2,OR1N1,OR1S2,2,TRUE,TRUE,0.045504216,0.12673758
OR1N2_OR1S1,OR1N2,OR1S1,2,TRUE,TRUE,0.046296783,0.142200127
OR1N2_OR1S2,OR1N2,OR1S2,2,TRUE,TRUE,0.044177543,0.108726837
OR1S1_OR1S2,OR1S1,OR1S2,2,TRUE,TRUE,0.123256482,0.11895702
OR2A12_OR2A14,OR2A12,OR2A14,2,TRUE,TRUE,0.081419699,0.07544028
OR2A12_OR2A25,OR2A12,OR2A25,2,TRUE,TRUE,0.072062068,0.076573424
OR2A12_OR2A42,OR2A12,OR2A42,2,TRUE,TRUE,0.074717358,0.087819539
OR2A14_OR2A25,OR2A14,OR2A25,2,TRUE,TRUE,0.073515952,0.075652115
OR2A14_OR2A42,OR2A14,OR2A42,2,TRUE,TRUE,0.080041535,0.0650668
OR2A1_OR2A12,OR2A1,OR2A12,2,TRUE,TRUE,0.031528331,0.071815833
OR2A1_OR2A14,OR2A1,OR2A14,2,TRUE,TRUE,0.02681086,0.026612261
OR2A1_OR2A2,OR2A1,OR2A2,1,TRUE,FALSE,0.016807135,
OR2A1_OR2A25,OR2A1,OR2A25,2,TRUE,TRUE,0.02882199,0.026793631
OR2A1_OR2A4,OR2A1,OR2A4,1,TRUE,FALSE,0.169307426,
OR2A1_OR2A42,OR2A1,OR2A42,1,TRUE,FALSE,0.060278896,
OR2A1_OR2A5,OR2A1,OR2A5,2,TRUE,TRUE,0.020456195,0.016384333
OR2A1_OR2A7,OR2A1,OR2A7,1,TRUE,FALSE,0.025231468,
OR2A25_OR2A42,OR2A25,OR2A42,2,TRUE,TRUE,0.078013733,0.085094586
OR2A2_OR2A12,OR2A2,OR2A12,2,TRUE,TRUE,0.070826672,0.06548126
OR2A2_OR2A14,OR2A2,OR2A14,2,TRUE,TRUE,0.069350481,0.048325036
OR2A2_OR2A25,OR2A2,OR2A25,2,TRUE,TRUE,0.065148838,0.06801489
OR2A2_OR2A4,OR2A2,OR2A4,1,TRUE,FALSE,0.080104642,
OR2A2_OR2A42,OR2A2,OR2A42,1,TRUE,FALSE,0.061042812,
OR2A2_OR2A5,OR2A2,OR2A5,2,TRUE,TRUE,0.070671245,0.051251803
OR2A2_OR2A7,OR2A2,OR2A7,1,TRUE,FALSE,0.007725799,
OR2A4_OR2A12,OR2A4,OR2A12,2,TRUE,TRUE,0.093920402,0.081750527
OR2A4_OR2A14,OR2A4,OR2A14,2,TRUE,TRUE,0.109701097,0.074901447
OR2A4_OR2A25,OR2A4,OR2A25,2,TRUE,TRUE,0.094212085,0.0713562
OR2A4_OR2A42,OR2A4,OR2A42,1,TRUE,FALSE,0.095482148,
OR2A4_OR2A5,OR2A4,OR2A5,2,TRUE,TRUE,0.08672528,0.075562842
OR2A4_OR2A7,OR2A4,OR2A7,1,TRUE,FALSE,0.11313764,
OR2A5_OR2A12,OR2A5,OR2A12,2,TRUE,TRUE,0.080747925,0.07530079
OR2A5_OR2A14,OR2A5,OR2A14,2,TRUE,TRUE,0.078508034,0.054545093
OR2A5_OR2A25,OR2A5,OR2A25,2,TRUE,TRUE,0.071167216,0.075381458
OR2A5_OR2A42,OR2A5,OR2A42,2,TRUE,TRUE,0.075981244,0.063265428
OR2A5_OR2A7,OR2A5,OR2A7,2,TRUE,TRUE,0.011541827,0.03149892
OR2A7_OR2A12,OR2A7,OR2A12,2,TRUE,TRUE,0.015075911,0.033667084
OR2A7_OR2A14,OR2A7,OR2A14,2,TRUE,TRUE,0.017271668,0.033942763
OR2A7_OR2A25,OR2A7,OR2A25,2,TRUE,TRUE,0.01550407,0.021309031
OR2A7_OR2A42,OR2A7,OR2A42,1,TRUE,FALSE,0.01520809,
OR2AE1_OR2AG1,OR2AE1,OR2AG1,2,TRUE,TRUE,0.085404642,0.084823139
OR2AE1_OR2AG2,OR2AE1,OR2AG2,2,TRUE,TRUE,0.086915366,0.107270405
OR2AE1_OR2M2,OR2AE1,OR2M2,2,TRUE,TRUE,0.088396728,0.101285614
OR2AE1_OR2M3,OR2AE1,OR2M3,2,TRUE,TRUE,0.082165532,0.095948055
OR2AE1_OR2M4,OR2AE1,OR2M4,2,TRUE,TRUE,0.088398181,0.091189966
OR2AE1_OR2M5,OR2AE1,OR2M5,2,TRUE,TRUE,0.088398181,0.110750996
OR2AE1_OR2M7,OR2AE1,OR2M7,2,TRUE,TRUE,0.088398181,0.100961186
OR2AE1_OR2T1,OR2AE1,OR2T1,2,TRUE,TRUE,0.087391317,0.092996716
OR2AE1_OR2T10,OR2AE1,OR2T10,2,TRUE,TRUE,0.088757172,0.091522038
OR2AE1_OR2T11,OR2AE1,OR2T11,2,TRUE,TRUE,0.081068538,0.097887762
OR2AE1_OR2T12,OR2AE1,OR2T12,2,TRUE,TRUE,0.088825494,0.107106455
OR2AE1_OR2T2,OR2AE1,OR2T2,2,TRUE,TRUE,0.085523903,0.105773121
OR2AE1_OR2T27,OR2AE1,OR2T27,2,TRUE,TRUE,0.087563396,0.100359231
OR2AE1_OR2T29,OR2AE1,OR2T29,2,TRUE,TRUE,0.088391311,0.098427176
OR2AE1_OR2T3,OR2AE1,OR2T3,2,TRUE,TRUE,0.083740763,0.098063037
OR2AE1_OR2T33,OR2AE1,OR2T33,2,TRUE,TRUE,0.088825494,0.107058838
OR2AE1_OR2T34,OR2AE1,OR2T34,2,TRUE,TRUE,0.089034952,0.09355858
OR2AE1_OR2T35,OR2AE1,OR2T35,2,TRUE,TRUE,0.091412582,0.110152714
OR2AE1_OR2T4,OR2AE1,OR2T4,2,TRUE,TRUE,0.088396728,0.101814307
OR2AE1_OR2T5,OR2AE1,OR2T5,2,TRUE,TRUE,0.087835759,0.098982736
OR2AE1_OR2T6,OR2AE1,OR2T6,2,TRUE,TRUE,0.087557979,0.101624623
OR2AE1_OR2T8,OR2AE1,OR2T8,2,TRUE,TRUE,0.046858098,0.075881459
OR2AE1_OR2V1,OR2AE1,OR2V1,2,TRUE,TRUE,0.087769367,0.091212094
OR2AE1_OR2V2,OR2AE1,OR2V2,2,TRUE,TRUE,0.088152267,0.093582042
OR2AE1_OR2Z1,OR2AE1,OR2Z1,2,TRUE,TRUE,0.088555567,0.089098766
OR2AG1_OR2AG2,OR2AG1,OR2AG2,2,TRUE,TRUE,0.107717991,0.087810837
OR2AG1_OR2M2,OR2AG1,OR2M2,2,TRUE,TRUE,0.088317417,0.133924812
OR2AG1_OR2M3,OR2AG1,OR2M3,2,TRUE,TRUE,0.084942877,0.1325019
OR2AG1_OR2M4,OR2AG1,OR2M4,2,TRUE,TRUE,0.09094777,0.077921309
OR2AG1_OR2M5,OR2AG1,OR2M5,2,TRUE,TRUE,0.092822768,0.134803578
OR2AG1_OR2M7,OR2AG1,OR2M7,2,TRUE,TRUE,0.092584677,0.087109633
OR2AG1_OR2T1,OR2AG1,OR2T1,2,TRUE,TRUE,0.087650754,0.082024992
OR2AG1_OR2T10,OR2AG1,OR2T10,2,TRUE,TRUE,0.093451075,0.078410171
OR2AG1_OR2T11,OR2AG1,OR2T11,2,TRUE,TRUE,0.092138641,0.079896368
OR2AG1_OR2T12,OR2AG1,OR2T12,2,TRUE,TRUE,0.090526514,0.134617522
OR2AG1_OR2T2,OR2AG1,OR2T2,2,TRUE,TRUE,0.086325355,0.129694536
OR2AG1_OR2T27,OR2AG1,OR2T27,2,TRUE,TRUE,0.096539699,0.136632666
OR2AG1_OR2T29,OR2AG1,OR2T29,2,TRUE,TRUE,0.093297578,0.145545304
OR2AG1_OR2T3,OR2AG1,OR2T3,2,TRUE,TRUE,0.093398161,0.131849483
OR2AG1_OR2T33,OR2AG1,OR2T33,2,TRUE,TRUE,0.090621755,0.134721175
OR2AG1_OR2T34,OR2AG1,OR2T34,2,TRUE,TRUE,0.096493401,0.135652304
OR2AG1_OR2T35,OR2AG1,OR2T35,2,TRUE,TRUE,0.087904721,0.141488582
OR2AG1_OR2T4,OR2AG1,OR2T4,2,TRUE,TRUE,0.087745994,0.079703733
OR2AG1_OR2T5,OR2AG1,OR2T5,2,TRUE,TRUE,0.092753358,0.140062958
OR2AG1_OR2T6,OR2AG1,OR2T6,2,TRUE,TRUE,0.090868406,0.080629237
OR2AG1_OR2T8,OR2AG1,OR2T8,2,TRUE,TRUE,0.051829632,0.130600691
OR2AG1_OR2V1,OR2AG1,OR2V1,2,TRUE,TRUE,0.091851607,0.074443318
OR2AG1_OR2V2,OR2AG1,OR2V2,2,TRUE,TRUE,0.092994764,0.077787004
OR2AG1_OR2Z1,OR2AG1,OR2Z1,2,TRUE,TRUE,0.098595716,0.071604162
OR2AG2_OR2M2,OR2AG2,OR2M2,2,TRUE,TRUE,0.089921981,0.107412085
OR2AG2_OR2M3,OR2AG2,OR2M3,2,TRUE,TRUE,0.088926122,0.109596282
OR2AG2_OR2M4,OR2AG2,OR2M4,2,TRUE,TRUE,0.092380315,0.095298067
OR2AG2_OR2M5,OR2AG2,OR2M5,2,TRUE,TRUE,0.091006078,0.108193099
OR2AG2_OR2M7,OR2AG2,OR2M7,2,TRUE,TRUE,0.092381075,0.105429843
OR2AG2_OR2T1,OR2AG2,OR2T1,2,TRUE,TRUE,0.089398049,0.093911208
OR2AG2_OR2T10,OR2AG2,OR2T10,2,TRUE,TRUE,0.092481978,0.096211784
OR2AG2_OR2T11,OR2AG2,OR2T11,2,TRUE,TRUE,0.093064904,0.110264786
OR2AG2_OR2T12,OR2AG2,OR2T12,2,TRUE,TRUE,0.091339409,0.110900566
OR2AG2_OR2T2,OR2AG2,OR2T2,2,TRUE,TRUE,0.089681849,0.099707574
OR2AG2_OR2T27,OR2AG2,OR2T27,2,TRUE,TRUE,0.094287202,0.115414739
OR2AG2_OR2T29,OR2AG2,OR2T29,2,TRUE,TRUE,0.091335453,0.11776261
OR2AG2_OR2T3,OR2AG2,OR2T3,2,TRUE,TRUE,0.087476909,0.114495941
OR2AG2_OR2T33,OR2AG2,OR2T33,2,TRUE,TRUE,0.092381075,0.11034786
OR2AG2_OR2T34,OR2AG2,OR2T34,2,TRUE,TRUE,0.090794429,0.107409321
OR2AG2_OR2T35,OR2AG2,OR2T35,2,TRUE,TRUE,0.090505324,0.111002631
OR2AG2_OR2T4,OR2AG2,OR2T4,2,TRUE,TRUE,0.090963647,0.10362263
OR2AG2_OR2T5,OR2AG2,OR2T5,2,TRUE,TRUE,0.090791233,0.118329503
OR2AG2_OR2T6,OR2AG2,OR2T6,2,TRUE,TRUE,0.092893235,0.105485961
OR2AG2_OR2T8,OR2AG2,OR2T8,2,TRUE,TRUE,0.04581153,0.072834268
OR2AG2_OR2V1,OR2AG2,OR2V1,2,TRUE,TRUE,0.090689369,0.096168458
OR2AG2_OR2V2,OR2AG2,OR2V2,2,TRUE,TRUE,0.090748891,0.100751214
OR2AG2_OR2Z1,OR2AG2,OR2Z1,2,TRUE,TRUE,0.091820844,0.09354344
OR2AJ1_OR2AK2,OR2AJ1,OR2AK2,2,TRUE,TRUE,0.048801724,0.05316633
OR2AJ1_OR2L13,OR2AJ1,OR2L13,2,TRUE,TRUE,5.51E-05,0.02568648
OR2AJ1_OR2L2,OR2AJ1,OR2L2,1,TRUE,FALSE,0.016265033,
OR2AJ1_OR2L3,OR2AJ1,OR2L3,1,TRUE,FALSE,0.049358733,
OR2AJ1_OR2L5,OR2AJ1,OR2L5,2,TRUE,TRUE,0.049358733,0.130497351
OR2AJ1_OR2L8,OR2AJ1,OR2L8,1,TRUE,FALSE,0.048739955,
OR2AK2_OR2L13,OR2AK2,OR2L13,2,TRUE,TRUE,5.40E-05,0.000554359
OR2AK2_OR2L2,OR2AK2,OR2L2,2,TRUE,TRUE,0.016265033,0.021017671
OR2AK2_OR2L3,OR2AK2,OR2L3,2,TRUE,TRUE,0.049442068,0.052711528
OR2AK2_OR2L5,OR2AK2,OR2L5,2,TRUE,TRUE,0.049442068,0.066792481
OR2AK2_OR2L8,OR2AK2,OR2L8,2,TRUE,TRUE,0.048455928,0.055882253
OR2AP1_OR6C1,OR2AP1,OR6C1,2,TRUE,TRUE,0.045346849,0.080676354
OR2AP1_OR6C3,OR2AP1,OR6C3,2,TRUE,TRUE,0.046420723,0.081379518
OR2AP1_OR6C4,OR2AP1,OR6C4,2,TRUE,TRUE,0.058976315,0.070333593
OR2AP1_OR6C6,OR2AP1,OR6C6,2,TRUE,TRUE,0.042102452,0.089138493
OR2AP1_OR6C65,OR2AP1,OR6C65,2,TRUE,TRUE,0.04375004,0.081718355
OR2AP1_OR6C70,OR2AP1,OR6C70,2,TRUE,TRUE,0.044589419,0.083548151
OR2AP1_OR6C74,OR2AP1,OR6C74,2,TRUE,TRUE,0.046518974,0.086650461
OR2AP1_OR6C75,OR2AP1,OR6C75,2,TRUE,TRUE,0.046433128,0.08062268
OR2AP1_OR6C76,OR2AP1,OR6C76,2,TRUE,TRUE,0.049747363,0.080944762
OR2B2_OR2B11,OR2B2,OR2B11,2,TRUE,TRUE,0.039984308,0.040472835
OR2B2_OR2B3,OR2B2,OR2B3,2,TRUE,TRUE,0.047081321,0.053795803
OR2B2_OR2B6,OR2B2,OR2B6,2,TRUE,TRUE,0.013566273,0.020345971
OR2B3_OR2B11,OR2B3,OR2B11,2,TRUE,TRUE,0.043398838,0.040815186
